Crse Lst,Crse Lst Descr,Eff Date,Crse Lst Effective Status,Crse Seq,Course ID,Subject,Catalog Nbr,description,WildCard,Wildcard Acad Group,Wildcard Subject,Wildcard Catalog,Valid Beg,Valid End,Term Code,Term Descr,Class Assoc,Topic ID,Req Designation,subject,course
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,333,20433,RELIGION,250,Religion&Culture,N,,,,2013-01-09,,,,0,0,,RELIGIO,RELIGIO 250
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,336,38624,RELIGION,277,Lnd Israel-Palestine,N,,,,2012-12-21,,,,0,0,,RELIGIO,RELIGIO 277
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,360,18993,RELIGION,296,On Holocaust,N,,,,2013-12-21,,,,0,0,,RELIGIO,RELIGIO 296
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,237,40688,RELIGION,325,Islam in South Asia,N,,,,2008-09-02,,,,0,0,,RELIGIO,RELIGIO 325
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,431,41743,RELIGION,421,Afdiaspora Religions,N,,,,2018-01-01,,,,0,0,,RELIGIO,RELIGIO 421
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,501,41041,ROMLANG,250,Topics in Humanities,N,,,,2020-12-19,,,,0,80,,ROMLAN,ROMLAN 250
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,508,40666,ROMLING,487,Studies Hisp Ling,N,,,,2020-12-19,,,,0,80,,ROMLIN,ROMLIN 487
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,83,16904,RUSSIAN,322,Mod Russ Cult,N,,,,2006-01-05,2018-08-31,,,0,80,,RUSSIA,RUSSIA 322
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,231,16904,RUSSIAN,322,Mod Russ Cult,N,,,,2008-01-03,2018-08-31,,,0,80,,RUSSIA,RUSSIA 322
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,457,16904,RUSSIAN,322,Mod Russ Cult,N,,,,2019-05-07,,,,0,81,,RUSSIA,RUSSIA 322
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,248,42765,RUSSIAN,358,Russ/Cent Asia Cult,N,,,,2009-01-07,,,,0,0,,RUSSIA,RUSSIA 358
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,481,46953,RUSSIAN,375,Literature/Empire,N,,,,2018-12-21,,,,0,0,,RUSSIA,RUSSIA 375
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,400,46953,RUSSIAN,375,Literature/Empire,N,,,,2016-01-01,,,,0,0,,RUSSIA,RUSSIA 375
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,358,18801,SLAVIC,150,First Year Sem,N,,,,2014-01-01,,,,0,80,,SLAVI,SLAVI 150
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,370,18801,SLAVIC,150,First Year Sem,N,,,,2014-09-01,,,,0,81,,SLAVI,SLAVI 150
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,240,17131,SLAVIC,225,C Eur Art&Cult,N,,,,2008-09-02,2018-08-31,,,0,0,,SLAVI,SLAVI 225
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,442,17131,SLAVIC,225,C Eur Art&Cult,N,,,,2018-09-01,,,,0,81,,SLAVI,SLAVI 225
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,84,17131,SLAVIC,225,C Eur Art&Cult,N,,,,2006-01-05,2008-09-01,,,0,80,,SLAVI,SLAVI 225
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,135,22224,SLAVIC,250,Russia&Eurasia,N,,,,2004-09-07,2010-04-21,,,0,80,,SLAVI,SLAVI 250
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,147,39116,SLAVIC,270,Jewish Experience,N,,,,2002-01-07,,,,0,0,,SLAVI,SLAVI 270
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,192,41203,SLAVIC,281,Jews in Modern World,N,,,,2006-09-05,,,,0,0,,SLAVI,SLAVI 281
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,55,9014,SLAVIC,312,Cntral Eur Cinema,N,,,,1999-01-06,,,,0,0,,SLAVI,SLAVI 312
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,276,43054,SLAVIC,316,RUSLAN Service Lrng,N,,,,2010-09-07,,,,0,0,,SLAVI,SLAVI 316
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,339,43393,SLAVIC,471,Sem in Cult Studies,N,,,,2013-05-03,,,,0,80,,SLAVI,SLAVI 471
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,307,18615,SOC,105,First Yr Sem,N,,,,,,,,0,80,,SO,SO 105
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,310,18615,SOC,105,First Yr Sem,N,,,,,,,,0,83,,SO,SO 105
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,106,18615,SOC,105,First Yr Sem,N,,,,2006-01-05,,,,0,80,,SO,SO 105
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,107,18615,SOC,105,First Yr Sem,N,,,,2006-01-05,,,,0,81,,SO,SO 105
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,309,18615,SOC,105,First Yr Sem,N,,,,,,,,0,82,,SO,SO 105
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,308,18615,SOC,105,First Yr Sem,N,,,,,,,,0,81,,SO,SO 105
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,233,18615,SOC,105,First Yr Sem,N,,,,2007-09-04,,,,0,82,,SO,SO 105
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,383,20046,SOC,122,Intrgrp Dialogue,N,,,,2015-01-01,,,,0,0,,SO,SO 122
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,111,18802,SOC,205,"Pov,Rac&Hlth",N,,,,2006-01-05,2007-04-18,,,0,0,,SO,SO 205
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,497,42942,SOC,218,Foundations IGR,N,,,,2020-05-01,,,,0,0,,SO,SO 218
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,64,15049,SOC,231,Invstg Soc&Dem Chg,N,,,,2006-01-05,,,,0,80,,SO,SO 231
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,232,15049,SOC,231,Invstg Soc&Dem Chg,N,,,,2008-01-03,,,,0,80,,SO,SO 231
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,41,6388,SOC,270,Gender & the Law,N,,,,2006-01-05,,,,0,80,,SO,SO 270
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,367,6388,SOC,270,Gender & the Law,N,,,,2013-12-21,,,,0,0,,SO,SO 270
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,311,6388,SOC,270,Gender & the Law,N,,,,2011-09-06,,,,0,0,,SO,SO 270
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,261,6388,SOC,270,Gender & the Law,N,,,,2009-09-08,,1760.0,Fall 2009,0,80,,SO,SO 270
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,20,9022,SOC,303,Race&Ethnic,N,,,,1997-09-03,,,,0,0,,SO,SO 303
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,56,9022,SOC,303,Race&Ethnic,N,,,,2001-01-04,,,,0,0,,SO,SO 303
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,65,15878,SOC,304,Amer Immigration,N,,,,2006-01-05,,,,0,0,,SO,SO 304
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,366,20047,SOC,320,IGR Facilitation,N,,,,2013-12-21,,,,0,0,,SO,SO 320
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,21,20047,SOC,320,IGR Facilitation,N,,,,2003-01-06,,,,0,0,,SO,SO 320
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,521,20048,SOC,321,IGR Practicum,N,,,,2021-05-04,,,,0,0,,SO,SO 321
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,522,14993,SOC,404,Latina/o Americans,N,,,,2021-08-21,,,,0,0,,SO,SO 404
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,167,1936,SOC,495,Topics in Sociology,N,,,,2001-01-04,2011-04-20,,,0,80,,SO,SO 495
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,139,22373,SPANISH,250,UG Sem-Hispanic St,N,,,,2006-01-05,2006-12-14,,,0,80,,SPANIS,SPANIS 250
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,518,47535,SPANISH,375,Islam-Sephardic Cult,N,,,,2021-08-21,,,,0,80,,SPANIS,SPANIS 375
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,456,47536,SPANISH,385,Race Ethn Hisp Wrld,N,,,,2019-09-01,,,,0,81,,SPANIS,SPANIS 385
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,490,47536,SPANISH,385,Race Ethn Hisp Wrld,N,,,,2020-08-22,,,,0,82,,SPANIS,SPANIS 385
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,417,47536,SPANISH,385,Race Ethn Hisp Wrld,N,,,,2016-09-01,,,,0,80,,SPANIS,SPANIS 385
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,57,9068,SPANISH,475,L-Am/Span Narrative,N,,,,2006-01-05,2009-04-22,,,0,80,,SPANIS,SPANIS 475
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,508,40666,SPANISH,487,Studies Hisp Ling,N,,,,2020-12-19,,,,0,80,,SPANIS,SPANIS 487
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,204,16010,STS,220,Women's Hlth,N,,,,2006-09-05,,,,0,0,,ST,ST 220
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,471,49147,STDABRD,286,Black Paris FR,N,,,,2020-05-01,,,,0,80,,STDABR,STDABR 286
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,372,16531,STDABRD,344,"Race,Culture,Comm UK",N,,,,2014-05-01,,,,0,80,,STDABR,STDABR 344
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,411,16531,STDABRD,344,"Race,Culture,Comm UK",N,,,,2016-05-01,,,,0,82,,STDABR,STDABR 344
